authors,title,year,scholar_link
"(2) H Afful, A Hayfron-Benjamin, E Asiedua, PS Donyeh, SA Abraham","Caring for children living with HIV/AIDS: family caregivers experiences at the Princess Marie Louise Hospital, Ghana",2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=z911O2MAAAAJ&pagesize=100&citation_for_view=z911O2MAAAAJ:UeHWp8X0CEIC
"(2) A Hayfron-Benjamin, AD Akorsu, E Asiedua, B Yemah, I Baidoo, ...",Psychosocial assessment of Ghanaian adolescent living with HIV using the HEADSSS assessment approach: a mixed methods study,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=bUGmwa0AAAAJ&pagesize=100&citation_for_view=bUGmwa0AAAAJ:UeHWp8X0CEIC
"(3) A Hayfron-Benjamin, D Obiri-Yeboah, S Ayisi-Addo, PM Siakwa, ...",HIV diagnosis disclosure to infected children and adolescents; challenges of family caregivers in the Central Region of Ghana,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=cgs34hUAAAAJ&pagesize=100&citation_for_view=cgs34hUAAAAJ:-f6ydRqryjwC
"(1) J Prah, A Hayfron-Benjamine, M Abdulai, O Lasim, Y Nartey, ...","Factors Affecting Adherence to Antiretroviral Therapy among HIV/AIDS Patients in Cape Coast Metropolis, Ghana",2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=V5YETOoAAAAJ&pagesize=100&citation_for_view=V5YETOoAAAAJ:9yKSN-GCB0IC
"(2) J Prah, A Hayfron-Benjamin, M Abdulai, O Lasim, Y Nartey, ...","Factors affecting adherence to antiretroviral therapy among HIV/AIDS patients in Cape Coast Metropolis, Ghana",2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=cgs34hUAAAAJ&pagesize=100&citation_for_view=cgs34hUAAAAJ:OU6Ihb5iCvQC
"(5) D Obiri-Yeboah, F Pappoe, I Baidoo, F Arthur, A Hayfron-Benjamin, ...",Immunologic and virological response to ART among HIV infected individuals at a tertiary hospital in Ghana,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=AviSdwEAAAAJ&pagesize=100&citation_for_view=AviSdwEAAAAJ:u5HHmVD_uO8C
"(2) J Prah, A Hayfron-Benjamin, M Abdulai, O Lasim, Y Nartey, ...",Factors affecting adherence to antiretroviral therapy among HIV,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=bUGmwa0AAAAJ&pagesize=100&citation_for_view=bUGmwa0AAAAJ:LkGwnXOMwfcC
"(1) F Essem, EW Ohlson, AT Asare, MP Timko",Genetic markers linked to Striga gesnerioides resistance for the improvement of Ghanaian cowpea (Vigna unguiculata) cultivars,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=zcBUTl0AAAAJ&pagesize=100&citation_for_view=zcBUTl0AAAAJ:KlAtU1dfN6UC
"(1) A Antwi-Wiredu, S Amiteye, AT Asare, R Kusi-Adjei, RG Diawuoh, ...",The use of microsatellite markers in genetic variation analysis of some introduced rubber tree (Hevea brasiliensis) Clones Cultivated in Ghana,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=zcBUTl0AAAAJ&pagesize=100&citation_for_view=zcBUTl0AAAAJ:8k81kl-MbHgC
"(2) P Haruna, AT Asare, E Asare-Bediako, F Kusi",Farmers and Agricultural Extension Officers Perception of Striga gesnerioides (Willd.) Vatke Parasitism on Cowpea in the Upper East Region of Ghana,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=YxNxx2gAAAAJ&pagesize=100&citation_for_view=YxNxx2gAAAAJ:j3f4tGmQtD8C
"(1) J Nyarko, E Asare-Bediako",First report of Pineapple mealybug wilt-associated virus-1 and-3 in Ghanaian pineapple,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=YxNxx2gAAAAJ&pagesize=100&citation_for_view=YxNxx2gAAAAJ:GnPB-g6toBAC
"(2) E Asare-Bediako, KJ Taah, G Van der Puije, G Amenorpe, A Appiah-Kubi, ...",Evaluation of maize (Zea mays L.) genotypes for high grain yield and resistance to maize streak virus infections under diverse agro-ecological zones,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=L0bwM74AAAAJ&pagesize=100&citation_for_view=L0bwM74AAAAJ:4LC-jEhLaRQC
"(5) MO Adu, PA Asare, E Asare-Bediako, G Amenorpe, FK Ackah, E Afutu, ...",Characterising shoot and root system trait variability and contribution to genotypic variability in juvenile cassava (Manihot esculenta Crantz) plants,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=wKCNhv8AAAAJ&pagesize=100&citation_for_view=wKCNhv8AAAAJ:hqOjcs7Dif8C
"(1) CK Tettey, E Asare-Bediako, TA Asare, H Amoatey",Phenotypic screening of cowpea (Vigna unguiculata (L.) Walp) genotypes for resistance to cowpea viral diseases,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=YxNxx2gAAAAJ&pagesize=100&citation_for_view=YxNxx2gAAAAJ:r0BpntZqJG4C
"(2) E Asare-Bediako, V Essandoh A, A Asare T",Phenotypic and serological evaluation of cowpea (Vigna unguiculata L. Walp) genotypes for resistance to viral infection under field conditions,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=YxNxx2gAAAAJ&pagesize=100&citation_for_view=YxNxx2gAAAAJ:L8Ckcad2t8MC
"(2) EA Asare, DK Essumang, DK Dodoo, S Tagoe",Utilization of Bacillus thuringiensis MC28 as a biosorbent for mercury in groundwaters from some selected gold mining communities in the Wassa West District of the Western …,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=b6d6SCEAAAAJ&pagesize=100&citation_for_view=b6d6SCEAAAAJ:EYYDruWGBe4C
"(1) EG Ofori, CA Adinortey, AS Bockarie, F Kyei, EA Tagoe, MB Adinortey","Helicobacter pylori Infection, Virulence Genes’ Distribution and Accompanying Clinical Outcomes: The West Africa Situation",2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=q4qGGJkAAAAJ&pagesize=100&citation_for_view=q4qGGJkAAAAJ:hqOjcs7Dif8C
"(3) EG Ofori, CA Adinortey, AS Bockarie, F Kyei, EA Tagoe, MB Adinortey","Helicobacter pylori Infection, Virulence Genes’ Distribution and Accompanying Clinical Outcomes: The West Africa Situation",2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=dZ2Jh-QAAAAJ&pagesize=100&citation_for_view=dZ2Jh-QAAAAJ:GnPB-g6toBAC
"(2) TA Mensah, SMA Tagoe, AT Asare, DS Agyirifo",Screening of cowpea (Vigna unguiculata L. Walp) genotypes for rust (Uromyces phaseoli var. vignae) resistance in Ghana,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=wg8T6pkAAAAJ&pagesize=100&citation_for_view=wg8T6pkAAAAJ:4DMP91E08xMC
"(1) SNA Tagoe, SY Mensah, JJ Fletcher",Implementation of compensator-based intensity modulated radiotherapy with a conventional telecobalt machine using missing tissue approach,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=QGGynLAAAAAJ&pagesize=100&citation_for_view=QGGynLAAAAAJ:D_sINldO8mEC
"(1) CA Adinortey, DHAK Amewowor, IKA Galyuon, DKA Asante, PE Otwe, ...",Molecular Characterization of Antibiotic Resistance Genes in Escherichia coli from Clinical and Environmental Samples in Ghana,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=dZ2Jh-QAAAAJ&pagesize=100&citation_for_view=dZ2Jh-QAAAAJ:k_IJM867U9cC
"(2) DS Agyirifo, M Wamalwa, EP Otwe, I Galyuon, S Runo, J Takrama, ...",Metagenomics analysis of cocoa bean fermentation microbiome identifying species diversity and putative functional capabilities,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=LiX-z5kAAAAJ&pagesize=100&citation_for_view=LiX-z5kAAAAJ:J_g5lzvAfSwC
"(2) A Danquah, IKA Galyuon, EP Otwe, DKA Asante",Genetic diversity in some Ghanaian and Malian sorghum [Sorghum bicolor (L) Moench] accessions using SSR markers,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=dWchE2MAAAAJ&pagesize=100&citation_for_view=dWchE2MAAAAJ:d1gkVwhDpl0C
"(1) DKAA A Danquah, IKA Galyuon, EP Otwe",Genetic diversity in some Ghanaian and Malian sorghum [Sorghum bicolor (L) Moench] accessions using SSR markers,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=XdnFEOwAAAAJ&pagesize=100&citation_for_view=XdnFEOwAAAAJ:_xSYboBqXhAC
"(1) L Boateng, AY Adom, R Gnankob",Critical analysis of the role of innovative capabilities on firm performance: Evidence from the University of Cape Coast administration in Ghana,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=B4Q_0ccAAAAJ&pagesize=100&citation_for_view=B4Q_0ccAAAAJ:d1gkVwhDpl0C
"(2) KNA Arthur, AY Adom",Explorative study of entrepreneurship training programmes in Christian institutions in Ghana,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=B4Q_0ccAAAAJ&pagesize=100&citation_for_view=B4Q_0ccAAAAJ:u5HHmVD_uO8C
"(1) L Boateng, AY Adom",The role of foreign aid in promoting livelihoods of rural farmers in Ghana: A study of Nsawam pineapple farmers,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=B4Q_0ccAAAAJ&pagesize=100&citation_for_view=B4Q_0ccAAAAJ:Tyk-4Ss8FVUC
"(2) FA Quagrainie, AO Mensah, AY Adom",Articulation of micro entrepreneurial success and well-being among Ghanaian women,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=B4Q_0ccAAAAJ&pagesize=100&citation_for_view=B4Q_0ccAAAAJ:W7OEmFMy1HYC
"(2) FA Quagrainie, A Opoku Mensah, AY Adom",Christian entrepreneurial activities and micro women entrepreneurship development: Church embeddedness in action,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=B4Q_0ccAAAAJ&pagesize=100&citation_for_view=B4Q_0ccAAAAJ:u-x6o8ySG0sC
(1) AY Adom,The role of commission-based pay on employee retention in the Ghanaian banking industry: The case of GCB Bank Limited,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=B4Q_0ccAAAAJ&pagesize=100&citation_for_view=B4Q_0ccAAAAJ:9yKSN-GCB0IC
"(1) OS Apori, E Hanyabui, YJ Asiamah",Remediation technology for copper contaminated soil: A review,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=xEuuLaYAAAAJ&pagesize=100&citation_for_view=xEuuLaYAAAAJ:rO6llkc54NcC
"(1) E Hanyabui, SO Apori, T Abindaw, JY Asiamah, M Ali","Phosphorus adsorption in tropical soil, a critical review",2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=xEuuLaYAAAAJ&pagesize=100&citation_for_view=xEuuLaYAAAAJ:M05iB0D1s5AC
"(1) SY Ampofo, GA Onyango, M Ogola","Influence of School Heads' Direct Supervision on Teacher Role Performance in Public Senior High Schools, Central Region, Ghana.",2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=hB97iiwAAAAJ&pagesize=100&citation_for_view=hB97iiwAAAAJ:Se3iqnhoufwC
"(1) G Amoako, P Mensah-Amoah",Determination of Calorific Values of Coconut Shells and Coconut Husks,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Q8PD_NsAAAAJ&pagesize=100&citation_for_view=Q8PD_NsAAAAJ:HE397vMXCloC
"(2) S Yunus, B Sefa-Ntiri, B Anderson, F Kumi, P Mensah-Amoah, ...",Quantitative pore characterization of polyurethane foam with cost-effective imaging tools and image analysis: a proof-of-principle study,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=XnTrdH8AAAAJ&pagesize=100&citation_for_view=XnTrdH8AAAAJ:Y0pCki6q_DkC
"(1) SS Sackey, P Mensah-Amoah, G Amoako, MK Vowotor, B Sefa-Ntiri, ...",Photo-Degradation of Microbes in Hand-Dug Well-Water Using Different Radiation Sources,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=jXGNDo4AAAAJ&pagesize=100&citation_for_view=jXGNDo4AAAAJ:Tyk-4Ss8FVUC
"(1) SS Sackey, P Mensah-Amoah, G Amoako, MK Vowotor, B Sefa-Ntiri, ...",Photo-Degradation of Microbes in Hand-Dug Well-Water Using Different Radiation Sources,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Q8PD_NsAAAAJ&pagesize=100&citation_for_view=Q8PD_NsAAAAJ:eMMeJKvmdy0C
"(3) SS Sackey, P Mensah-Amoah, G Amoako, MK Vowotor, B Sefa-Ntiri, ...",Photo-degradation of microbes in hand-dug well-water using different radiation sources,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Hmcnp6IAAAAJ&pagesize=100&citation_for_view=Hmcnp6IAAAAJ:W7OEmFMy1HYC
"(2) IC Otoo, J Assuming, P Mensah Agyei",Effectiveness of recruitment and selection practices in public sector higher education institutions: Evidence from Ghana,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=M23AkocAAAAJ&pagesize=100&citation_for_view=M23AkocAAAAJ:u-x6o8ySG0sC
"(1) G Amoako, P Mensah-Amoah",Determination of calorific values of coconut shells and coconut husks,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=XnTrdH8AAAAJ&pagesize=100&citation_for_view=XnTrdH8AAAAJ:qjMakFHDy7sC
"(1) T Kanyerere, S Tramberend, AD Levine, P Mokoena, P Mensah, ...",Water futures and solutions: Options to enhance water security in sub-Saharan Africa,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=6AUT-_gAAAAJ&pagesize=100&citation_for_view=6AUT-_gAAAAJ:hqOjcs7Dif8C
"(1) G Amoako, P Mensah-Amoah, F Sam, SS Sackey",Some Mechanical Properties of Coconut Fiber Reinforced Polyethylene Composite to Control Environmental Waste in Ghana,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=Q8PD_NsAAAAJ&pagesize=100&citation_for_view=Q8PD_NsAAAAJ:olpn-zPbct0C
"(1) YA Nartey, M Asem, A Agyei-Nkansah, YA Awuku, J Setorglo, A Duah, ...",Nutritional management of cirrhosis patients: A qualitative study exploring perceptions of patients and health workers in Ghana,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=_zM82XMAAAAJ&pagesize=100&citation_for_view=_zM82XMAAAAJ:ULOm3_A8WrAC
"(2) P Akakpo, L Derkyi-Kwarteng, YA Awuku, S Eliason, SYO Ansong",Autopsy as an Outcome Measure and Tool for Quality Improvement in Resource Poor Settings,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=VyGL3zkAAAAJ&pagesize=100&citation_for_view=VyGL3zkAAAAJ:8k81kl-MbHgC
"(3) D Obiri-Yeboah, YA Awuku, W Alofa, A Charwudzi, E Aniakwa-Bonsu, ...",Renal dysfunction among adult HIV/AIDS patients on antiretroviral therapy at a tertiary facility in Ghana,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=gYhT6hMAAAAJ&pagesize=100&citation_for_view=gYhT6hMAAAAJ:d1gkVwhDpl0C
"(3) DL Simpong, YA Awuku, KK Kye-Amoah, MT Morna, P Adoba, SK Anin, ...",High Iodine Deficiency among Pregnant Women in Periurban Ghana: A Hospital‐Based Longitudinal Study,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=UgQH3sQAAAAJ&pagesize=100&citation_for_view=UgQH3sQAAAAJ:u5HHmVD_uO8C
"(2) DL Simpong, YA Awuku, KK Kye-Amoah, MT Morna, P Adoba, SK Anin, ...",Research Article High Iodine Deficiency among Pregnant Women in Periurban Ghana: A Hospital-Based Longitudinal Study,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=HRdbdrQAAAAJ&pagesize=100&citation_for_view=HRdbdrQAAAAJ:R3hNpaxXUhUC
"(2) DL Simpong, YA Awuku, KK Kye-Amoah, MT Morna, P Adoba, SK Anin, ...",Journal of Nutrition and Metabolism,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=HRdbdrQAAAAJ&pagesize=100&citation_for_view=HRdbdrQAAAAJ:ldfaerwXgEUC
"(1) Y Nartey, P Hill, K Amo-Antwi, R Asmah, K Nyarko, J Yarney, N Damale, ...",Recommendations for cervical cancer prevention and control in Ghana: public education and human papillomavirus vaccination,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=BLBa_d4AAAAJ&pagesize=100&citation_for_view=BLBa_d4AAAAJ:_kc_bZDykSQC
"(1) Y Nartey, PC Hill, K Amo-Antwi, KM Nyarko, J Yarney, B Cox",Characteristics of women diagnosed with invasive cervical cancer in Ghana,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=BLBa_d4AAAAJ&pagesize=100&citation_for_view=BLBa_d4AAAAJ:MXK_kJrjxJIC
"(1) Y Nartey, P Hill, K Amo-Antwi, K Nyarko, J Yarney, B Cox",Clinical features of women diagnosed with invasive cervical Cancer in Ghana,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=BLBa_d4AAAAJ&pagesize=100&citation_for_view=BLBa_d4AAAAJ:RHpTSmoSYBkC
"(1) BAO Anane-Fenin, S Ken-Amoah, EK Agbeno",Near miss: A case of ruptured rudimentary horn pregnancy managed at a tertiary centre in Ghana,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=sV_RHK4AAAAJ&pagesize=100&citation_for_view=sV_RHK4AAAAJ:Tyk-4Ss8FVUC
"(4) AA Brown, L Derkyi-Kwarteng, E Okai, K Akakpo",Autopsy Findings Of Dicephalic Dibrachius Parapagus Conjoined Twins: A Case Report,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=VBX60E4AAAAJ&pagesize=100&citation_for_view=VBX60E4AAAAJ:eQOLeE2rZwMC
"(2) NE Thomford, K Dzobo, NA Yao, E Chimusa, J Evans, E Okai, P Kruszka, ...",Genomics and epigenomics of congenital heart defects: expert review and lessons learned in Africa,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=AC_ZnMIAAAAJ&pagesize=100&citation_for_view=AC_ZnMIAAAAJ:u5HHmVD_uO8C
"(1) A Kusi, Emmanuel, G Adzakpah, O Boadu, Richard, U Lasim, Obed",The Quality of Newborn Data: Assessment of Data Management and Reporting System,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=V5YETOoAAAAJ&pagesize=100&citation_for_view=V5YETOoAAAAJ:d1gkVwhDpl0C
"(1) A Kusi, Emmanuel, G Adzakpa, O Boadu, Richard, U Lasim, Obed, ...","Newborn Health Data Transfer in the Cape Coast Metropolis, Ghana",2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&oe=ASCII&user=V5YETOoAAAAJ&pagesize=100&citation_for_view=V5YETOoAAAAJ:u5HHmVD_uO8C
